"","name","count","meanstar","adjustment"
"520","Bagel Nosh",89,3.80898876404494,0
"521","Baguette Cafe",532,4.68045112781955,0.98
"522","Bahama Breeze",501,3.79840319361277,0.098
"523","Bahn Thai",104,3.92307692307692,0.223
"524","Bahn Thai Restaurant",32,3.84375,0
"525","Baidu China Bistro",55,3.69090909090909,0
"526","Bairrada Churrasqueira Grill",82,3.01219512195122,-0.688
"527","Baiz Market Place",102,4.42156862745098,0.722
"528","Baja Bar & Grill",95,4.33684210526316,0.637
"529","Baja Fresh",101,2.88118811881188,-0.819
"530","Baja Fresh Mexican Grill",158,3.23417721518987,-0.466
"531","Baja Joe's Mexican Cantina",133,3.90225563909774,0.202
"532","Baja Miguel's",86,2.98837209302326,-0.712
"533","Baja Taco",52,3.5,0
"534","Bajio Mexican Grill",36,3.05555555555556,-0.644
"535","Bake Code  - North York",88,3.60227272727273,0
"536","Baker and Scone",35,4.02857142857143,0
"537","Baker Wee",71,4.04225352112676,0.342
"538","Bakersfield East Blvd",161,3.98136645962733,0.281
"539","Bakersfield Penn Ave",139,4.30215827338129,0.602
"540","Bakn",108,3.88888888888889,0
"541","Baku",128,3.71875,0
"542","Baladie Caf¨¦",191,4.25130890052356,0.551
"543","Balaton Restaurant",49,4.02040816326531,0.32
"544","Balboa Pizza Company",83,3.4578313253012,-0.242
"545","Baldwin Barmacie",35,4.14285714285714,0.443
"546","Baldwin Street Grille",35,3.97142857142857,0
"547","Ballantine",46,3.47826086956522,0
"548","Ballpark Pizza and Subs",39,4.41025641025641,0.71
"549","Bally's Steakhouse",40,3.4,0
"550","Bambini's Pizzeria Rotisserie",55,3.43636363636364,0
"551","Bambino's East Coast Pizzeria",124,4.41935483870968,0.719
"552","Bambino's Sports Grill",66,3.22727272727273,-0.473
"553","Bamboo Bistro",68,3.79411764705882,0
"554","Bamboo Cafe",54,3.27777777777778,-0.422
"555","Bamboo Club",96,3.15625,-0.544
"556","Bamboo House",55,3.34545454545455,-0.355
"557","Bamboo House of Noodle Soups",43,3.37209302325581,-0.328
"558","Bamiyan Kabab",52,3.86538461538462,0
"559","Bamiyan Kabob",199,4.02010050251256,0.32
"560","Banana Blossom Thai Cuisine",74,4.09459459459459,0.395
"561","Banana Leaf Caf¨¦",44,2.47727272727273,-1.223
"562","Bandera",275,4.03636363636364,0.336
"563","Bandung Indonesian Restaurant",112,3.89285714285714,0.193
"564","Bang Bang Burgers",218,4.37155963302752,0.672
"565","Bangal Kabab House and Restaurant",63,4.07936507936508,0.379
"566","Bangkok 9 Thai-Chinese Food",115,3.49565217391304,0
"567","Bangkok Balcony",91,3.61538461538462,0
"568","Bangkok Garden Restaurant",56,3.17857142857143,-0.521
"569","Bangkok Ocha",31,3.74193548387097,0
"570","Bangkok Orchid",69,3.53623188405797,0
"571","Bangkok Thai and Pho 911",93,4.06451612903226,0.365
"572","Bangkok Thai Bar-B-Q",62,4.03225806451613,0.332
"573","Bangkok Thai Cuisine",109,4.15596330275229,0.456
"574","Banh Mi Bistro Vietnamese Eatery",136,4.46323529411765,0.763
"575","Banh Mi Boys",745,4.18523489932886,0.485
"576","Banjara Indian Cuisine",218,3.84403669724771,0.144
"577","Banknote Bar",31,3.32258064516129,-0.377
"578","Bannock",235,3.76595744680851,0
"579","Banter Beer & Wine",38,4.73684210526316,1.037
"580","Banu",67,3.34328358208955,-0.357
"581","Banzo",142,4.46478873239437,0.765
"582","Baoding",69,3.94202898550725,0.242
"583","Bapbo Japanese Korean Restaurant",48,2.97916666666667,-0.721
"584","Bar-B-Q King",67,3.43283582089552,0
"585","Bar 145",89,2.96629213483146,-0.734
"586","Bar 145 - Avon",62,2.88709677419355,-0.813
"587","Bar 244",32,3.34375,-0.356
"588","Bar B Q Tonite",35,3.37142857142857,0
"589","Bar Buca",85,3.95294117647059,0.253
"590","Bar Cento",130,3.73846153846154,0
"591","Bar Cocoa",37,3.83783783783784,0
"592","Bar Fancy",36,3.55555555555556,0
"593","Bar Isabel",188,4.25,0.55
"594","Bar Italia",60,3.25,-0.45
"595","Bar Kada Avenue",39,3.23076923076923,-0.469
"596","Bar Kohl",36,3.94444444444444,0
"597","Bar Louie",627,2.83891547049442,-0.861
"598","Bar Marco",138,3.84782608695652,0
"599","Bar North",35,3.94285714285714,0
"600","Bar Raval",85,4.10588235294118,0.406
"601","Bar Smith",76,3.47368421052632,-0.226
"602","Bar Symon",120,3.51666666666667,-0.183
"603","Bar Vespa",45,3.17777777777778,-0.522
"604","Bar Volo",144,4.05555555555556,0.356
"605","Bar+Bistro @ The Arts Factory",198,3.62626262626263,0
"606","Barb's Corner Kitchen",41,3.82926829268293,0
"607","Barberian's Steak House",106,3.94339622641509,0.243
"608","BarBurrito",48,2.47916666666667,-1.221
"609","Barcelona Restaurants",34,2.82352941176471,-0.876
"610","Barcelona Tapas",215,3.86511627906977,0.165
"611","BarChef",142,4.09154929577465,0.392
"612","BARDOT Brasserie",280,4.31785714285714,0.618
"613","Bareburger",129,3.70542635658915,0
"614","Baretto Caffe",59,4.72881355932203,1.029
"615","Barfly",31,4,0.3
"616","Barley House",63,2.92063492063492,-0.779
"617","barMASA",142,2.50704225352113,-1.193
"618","Barney's Boathouse",51,2.76470588235294,-0.935
"619","Barque Smokehouse",250,3.888,0.188
"620","Barrel Grill & Modern Saloon",74,3.40540540540541,0
"621","Barrelhouse American Kitchen & Cocktails",106,4.07547169811321,0.375
"622","Barrington's",49,4.26530612244898,0.565
"623","Barrio",574,3.73344947735192,0
"624","Barrio Cafe",213,2.90610328638498,-0.794
"625","Barrio Caf¨¦",658,3.93465045592705,0.235
"626","Barrio Cantina & Grill",32,2.90625,-0.794
"627","Barrio Coreano",114,3.74561403508772,0
"628","Barrio Queen",570,3.38771929824561,-0.312
"629","Barrio Urbano",95,3.75789473684211,0
"630","Barriques",70,4.04285714285714,0.343
"631","Barriques Market",35,3.91428571428571,0
"632","Barro's Pizza",1085,3.70230414746544,0
"633","Barroco",326,4.4079754601227,0.708
"634","Barros Pizza",44,3.27272727272727,-0.427
"635","Barsa Taberna",66,3.68181818181818,0
"636","Base Pizzeria",107,4.73831775700935,1.038
"637","Bashu Sichuan",32,2.96875,-0.731
"638","Basil 'n Lime",94,3.56382978723404,0
"639","Basil & Garlic Bistro",113,4.41592920353982,0.716
"640","Basil Box",99,3.95959595959596,0.26
"641","Basil Thai Cuisine",264,3.70075757575758,0
"642","Basil Thai Cuisine Ballantyne",42,3.69047619047619,0
"643","Basil Thai Fusion",73,3.80821917808219,0
"644","Basil Thai Urbana",49,2.93877551020408,-0.761
"645","Bassett Street Brunch Club",190,4.01052631578947,0.311
"646","Batifole Restaurant",35,4.05714285714286,0.357
"647","Baton Rouge",77,3.05194805194805,-0.648
"648","Baton Rouge Steakhouse & Bar",247,3.07287449392713,-0.627
"649","Baton Rouge Steakhouse & Bar",31,2.83870967741935,-0.861
"650","Battista's Hole In the Wall",494,3.46963562753036,-0.23
"651","Battiste & Dupree Cajun Grill",35,3.94285714285714,0
"652","Bavarian Castle",59,3.57627118644068,0
"653","Bavarian Point Restaurant",66,3.42424242424242,-0.276
"654","Bawarchi Indian Cuisine",60,2.75,-0.95
"655","Bay Leaf Cafe",54,3.90740740740741,0
"656","Bayside Buffet at Mandalay Bay",532,2.82518796992481,-0.875
"657","Bazaar Meat by Jos¨¦ Andr¨¦s",294,4.01360544217687,0.314
"658","Bazara Asian Cuisine",62,4.08064516129032,0.381
"659","Bazic Bar & Restoyaky",60,3.66666666666667,0
"660","BB Cafe",58,4.22413793103448,0.524
"661","BB King's Blues Club",118,2.92372881355932,-0.776
"662","BBQ King",43,3,-0.7
"663","BD's Mongolian Grill",134,3.42537313432836,-0.275
"664","Be Coffee + Food + Stuff",98,4.76530612244898,1.065
"665","Bea Taco Town",68,4.01470588235294,0.315
"666","Beach Cafe",135,3.37777777777778,-0.322
"667","Beach Caf¨¦",116,2.92241379310345,-0.778
"668","Beach Club Bistro",37,3.91891891891892,0
"669","Beach Hut Deli",116,4.05172413793103,0.352
"670","Beach St. Pizza",34,3,-0.7
"671","Beacher Cafe",37,3.35135135135135,-0.349
"672","Beachland Ballroom and Tavern",73,4.19178082191781,0.492
"673","Bean Vegan Cuisine",101,3.88118811881188,0.181
"674","Beantown Tavern",57,2.64912280701754,-1.051
"675","Bearden's Restaurant",33,3.78787878787879,0
"676","Beast",158,3.96835443037975,0.268
"677","Beaudevin",121,4.04132231404959,0.341
"678","Beauty & Essex",139,3.92086330935252,0.221
"679","Beautys Restaurant",100,3.57,0
"680","Beaver Choice",264,4.16666666666667,0.467
"681","Beaver Hall",40,3.85,0
"682","Beckett's Table",434,4.03917050691244,0.339
"683","Beef 'N Bottle",134,3.67164179104478,0
"684","Beef 'O' Brady's",92,2.46739130434783,-1.233
"685","Beehive Coffee",81,3.80246913580247,0
"686","Beer Park",131,3.61068702290076,0
"687","Beerbistro",281,3.91459074733096,0.215
"688","Beerhaus",116,3.86206896551724,0
"689","Beerhead Bar & Eatery",70,3.65714285714286,0
"690","Beet Jar Juicebar & Takeaway",39,4.53846153846154,0.838
"691","Bei",212,4.2122641509434,0.512
"692","Beijing Chinese Cuisine",152,3.40131578947368,-0.299
"693","Beijing Express",91,4.04395604395604,0.344
"694","Beijing Garden Chinese",36,2.88888888888889,-0.811
"695","Beijing Noodle Cafe",97,4.10309278350515,0.403
"696","Beijing Noodle House",39,4,0
"697","Beijing Noodle No. 9",407,2.57002457002457,-1.13
"698","Beijing Restaurant",95,3.34736842105263,-0.353
"699","Belfiore's Italian Ristorante",33,3.57575757575758,0
"700","Bell' Italia Pizzeria",58,4.25862068965517,0.559
"701","Bell's BBQ",159,4.11320754716981,0.413
"702","Bella Fresco",71,3.87323943661972,0
"703","Bella Frutteto",43,3.67441860465116,0
"704","Bella Gusto Urban Pizzeria",90,4.37777777777778,0.678
"705","Bella Italia",41,3.24390243902439,-0.456
"706","Bella Luna Ristorante",80,3.6875,0
"707","Bella Luna Trattoria",41,3.53658536585366,0
"708","Bella Notte",73,3.58904109589041,0
"709","Bella Pizza & Pasta",43,4.27906976744186,0.579
"710","Bella Vista",49,3.18367346938776,-0.516
"711","Bella Vita",103,3.48543689320388,0
"712","Bellacino's Pizza & Grinders",32,3.15625,-0.544
"713","Bellagio Pizzeria",39,2.92307692307692,-0.777
"714","Bellini Italian Restaurant",40,3.35,-0.35
"715","Belly Buster Submarines",32,4,0
"716","BellyBuster Submarines",34,2.91176470588235,-0.788
"717","Ben & Florentine",104,3.25961538461538,-0.44
"718","Ben Thanh",44,4.09090909090909,0.391
"719","Benedict's",121,4.01652892561984,0.317
"720","Benihana",612,3.13071895424837,-0.569
"721","Benjamins Western Avenue Burger Bar",85,3.78823529411765,0
"722","Benjarong Authentic Thai Cuisine",86,3.53488372093023,0
"723","Benny's Burgers & BBQ",47,4.12765957446809,0.428
"724","Benny Pennello's",93,4.19354838709677,0.494
"725","Bent",110,3.62727272727273,0
"726","Bentley's on 27",73,3.91780821917808,0
"727","Bento Box",58,3.75862068965517,0
"728","Benvenuto's Italian Grill",65,3.07692307692308,-0.623
"729","Bernard's Bistro",94,4.12765957446809,0.428
"730","Bernardin's Restaurant",61,3.67213114754098,0
"731","Bernards Bistro",59,3.71186440677966,0
"732","Bertha's Caf¨¦",195,4.47179487179487,0.772
"733","Bertolucci Brazilian Steakhouse",114,3.08771929824561,-0.612
"734","Besitos",48,2.97916666666667,-0.721
"735","Beso Steakhouse",100,2.92,-0.78
"736","Best China",40,3.275,0
"737","Best Gyros",61,3.81967213114754,0
"738","Best Hong Kong Dining",61,3.55737704918033,0
"739","Best of Europe Meats & Deli",39,4.79487179487179,1.095
"740","Best of Philly",47,3.72340425531915,0
"741","Best Wok",38,4.15789473684211,0.458
"742","Bestellen",85,3.56470588235294,0
"743","Beto's Pizza",87,3.74712643678161,0
"744","Betty's",56,3.625,0
"745","Betty's Nosh",138,3.22463768115942,-0.475
"746","Beverly on Main",61,3.90163934426229,0
"747","BEVO Bar + Pizzeria",99,3.85858585858586,0
"748","Bevvy",76,4.27631578947368,0.576
"749","Beykebab",45,4,0.3
"750","Beyond Donuts & Cafe",47,4.61702127659574,0.917
"751","BG Bistro",51,4.31372549019608,0.614
"752","Bhelwala Indian Street Food",38,4.15789473684211,0.458
"753","Biaggi's Ristorante Italiano",162,3.6358024691358,0
"754","Biaggio's Pizzeria",332,4.5,0.8
"755","Biagio's Donut Shop & Pizzeria",44,4.72727272727273,1.027
"756","Bibiano's Mexican Restaurant",44,3.43181818181818,0
"757","Bi¨¨res et Compagnie",38,3.36842105263158,-0.332
"758","Biff's Bistro",88,3.55681818181818,0
"759","Big Al's Diner",57,3.29824561403509,-0.402
"760","Big Al's Oyster Bar",138,3.52898550724638,0
"761","Big B's Texas BBQ",234,4.13675213675214,0.437
"762","Big Beef Bowl",37,3.45945945945946,0
"763","Big Ben British Restaurant & Pub",87,3.57471264367816,0
"764","Big Bite Burrito",32,3.78125,0
"765","Big Bone BBQ & Wicked Wings",129,3.85271317829457,0.153
"766","Big Boys Pizza",101,4.12871287128713,0.429
"767","Big Buddha",161,3.8944099378882,0.194
"768","Big City Bagels & Deli",43,4.11627906976744,0.416
"769","Big Crow",74,3.87837837837838,0
"770","Big Daddy's Bourbon Street Bistro & Oyster Bar",73,3.38356164383562,-0.316
"771","Big Dog's Brewing",210,3.74285714285714,0
"772","Big Earl's BBQ",72,3.01388888888889,-0.686
"773","Big Earl's Greasy Eats",118,3.78813559322034,0
"774","Big Ern's BBQ",152,3.24342105263158,-0.457
"775","Big Eye Sushi Bar",82,3.31707317073171,-0.383
"776","Big Fat Burrito",107,3.23364485981308,-0.466
"777","Big Grove Tavern",152,3.46710526315789,-0.233
"778","Big Guy's Sports Grill",35,3.71428571428571,0
"779","Big Guys Pizza",35,3.42857142857143,0
"780","Big Heng",83,3.93975903614458,0
"781","Big House Pizza",36,3.83333333333333,0
"782","Big in Japan",51,2.96078431372549,-0.739
"783","Big In Japan",84,4,0.3
"784","Big Jim's Restaurant & Bar",90,3.84444444444444,0
"785","Big Jimmy's $5 Large Pizza",51,3.31372549019608,-0.386
"786","Big Moe's Burgers",51,3.17647058823529,-0.524
"787","Big Shot Bob's House of Wings - Avalon",42,4.59523809523809,0.895
"788","Big Smoke Burger",264,3.36363636363636,-0.336
"789","Big Sur Oyster Bar",132,3.60606060606061,0
"790","Big Sushi",71,3.42253521126761,-0.277
"791","Big View Diner",147,3.1156462585034,-0.584
"792","Big Wong Restaurant",409,3.83863080684597,0.139
"793","Biga Wood Fired Pizzeria",41,4.34146341463415,0.641
"794","Bigelow Grille",35,2.57142857142857,-1.129
"795","Bigham Tavern",105,4.03809523809524,0.338
"796","Biir¨±",52,3.88461538461538,0
"797","Bikini Beans Espresso",48,4.3125,0.612
"798","Bill's Bar & Burger",72,3.06944444444444,-0.631
"799","Bill Johnson's Big Apple Restaurants",109,2.67889908256881,-1.021
"800","Bill Johnsons Big Apple",32,2.53125,-1.169
"801","Bill Spoon's Barbecue",83,3.93975903614458,0.24
"802","Billy's BBQ",152,4.01315789473684,0.313
"803","Billy Barooz Bar & Grill",41,3.4390243902439,0
"804","Billy Bob's Steakhouse",65,3.38461538461538,-0.315
"805","bin 702",93,3.8494623655914,0
"806","Bindia Indian Bistro",50,3.9,0
"807","Bing's Burgers",32,3.84375,0
"808","Binion's Cafe",76,3.13157894736842,-0.568
"809","Binion's Hotel & Casino",113,3.20353982300885,-0.496
"810","Bink's Kitchen & Bar - Scottsdale",83,3.30120481927711,-0.399
"811","Bink's Midtown",153,3.89542483660131,0.195
"812","Binkley's Restaurant",140,4.17857142857143,0.479
"813","Birds And Beans Cafe",32,4.28125,0.581
"814","Bisbee Breakfast Club",76,3.17105263157895,-0.529
"815","Biscayne Steak, Sea and Wine",73,3.91780821917808,0
"816","Biscuits",262,3.83206106870229,0
"817","Biscuits 2 Burgers",111,3.93693693693694,0.237
"818","Biscuits Cafe",464,3.4073275862069,-0.293
"819","Bison Witches Bar & Deli",62,3.14516129032258,-0.555
"820","Bisonte Pizza Co.",39,3.58974358974359,0
"821","Bistro 185",35,3.88571428571429,0
"822","Bistro 19",83,4.26506024096386,0.565
"823","Bistro 57",43,3.48837209302326,0
"824","Bistro Buffet",237,2.81856540084388,-0.881
"825","Bistro La Bon",226,4.04424778761062,0.344
"826","Bistro Narra",31,3.87096774193548,0
"827","Bistro On Main",40,3.75,0
"828","Bistro Pizza",200,4.39,0.69
"829","Bistro T<U+00F4>t ou Tard",32,4.40625,0.706
"830","Bite Breakfast & Lunch",325,4.38153846153846,0.682
"831","Bite Me Subs",38,3.60526315789474,0
"832","Bites and Brews",45,3.26666666666667,-0.433
"833","Bitondo's Pizzeria",69,4,0.3
"834","Bitter & Twisted Cocktail Parlour",313,4.16932907348243,0.469
"835","Bitz-ee Mama's",48,2.6875,-1.013
"836","Biwon Korean BBQ & Sushi Restaurant",130,4.42307692307692,0.723
"837","BJ's Cocktail Lounge West",49,4.02040816326531,0
"838","BJ's Restaurant & Brewhouse",1583,3.45167403663929,-0.248
"839","Bjs Cocktail Lounge Decatur",48,3.77083333333333,0
"840","Black & Bleu American Grill",73,3.42465753424658,-0.275
"841","Black Angus Steakhouse",250,3.272,-0.428
"842","Black Bear Diner",1273,3.9159465828751,0.216
"843","Black Box Fix",37,4.32432432432432,0.624
"844","Black Camel",158,4.31012658227848,0.61
"845","Black Cat Coffee House",83,4.19277108433735,0.493
"846","Black Chile Mexican Grill",50,3.56,0
"847","Black Dog Smoke & Ale House",501,4.35728542914172,0.657
"848","Black Hoof",253,4.300395256917,0.6
"849","Black Medicine",71,3.56338028169014,0
"850","Black Mountain Coffee Shop",31,3.87096774193548,0
"851","Black Mountain Grill",81,3.22222222222222,-0.478
"852","Black Mountain Tavern & Distillery",44,4,0.3
"853","Black Ox Bistro",37,3.64864864864865,0
"854","BlackFinn American Saloon",87,3.44827586206897,-0.252
"855","Blackfinn Ameripub",62,3.19354838709677,-0.506
"856","Blackstrap BBQ",64,3.515625,0
"857","Blackthorne",34,3,-0.7
"858","Blanco Tacos + Tequila",549,3.78506375227687,0.085
"859","Blanco Tacos And Tequila",184,3.51630434782609,-0.184
"860","Blasted Barley Beer Company",105,3.66666666666667,0
"861","Blauer Engel",31,2.74193548387097,-0.958
"862","Blaze Fast-Fire'd Pizza",629,4.32909379968203,0.629
"863","Blaze Fast Fire'd Pizza",62,4.11290322580645,0.413
"864","BLD",278,3.42805755395683,-0.272
"865","Blimpie",74,3.98648648648649,0.286
"866","Bliss Rebar",275,3.76,0
"867","Blizz",31,2.96774193548387,-0.732
"868","Block & Grinder",121,4.0495867768595,0.35
"869","Block House",125,3.76,0
"870","Blondies Sports Bar & Grill",267,2.74531835205992,-0.955
"871","Bloom",37,3.86486486486486,0
"872","Bloom Restaurant",31,4.25806451612903,0.558
"873","Bloomer's",51,4.17647058823529,0.476
"874","Bloomfield Bridge Tavern",47,3.87234042553191,0
"875","Blossom",123,4.04065040650407,0.341
"876","Blossom Asian Cuisine",69,4.18840579710145,0.488
"877","Blowfish Restaurant & Sake Bar",56,3.23214285714286,-0.468
"878","Blowin' Smoke BBQ",35,3.42857142857143,0
"879","BLT Burger",618,3.38996763754045,-0.31
"880","BLT Steak",228,3.99122807017544,0.291
"881","BLT Steak, Scottsdale",109,3.89908256880734,0.199
"882","Blu Burger Grille",136,3.55882352941176,0
"883","Blu Ristorante",45,3.82222222222222,0
"884","Blu Sushi",64,4.546875,0.847
"885","Blu Sushi Lounge & Grill",77,3.63636363636364,0
"886","Blue 32 Sports Grill",309,4.03236245954693,0.332
"887","Blue Adobe Grille",441,4.1859410430839,0.486
"888","Blue Agave Mexican Cantina",169,3.53846153846154,-0.162
"889","Blue Burrito Grille",93,3.08602150537634,-0.614
"890","Blue Canyon",77,3.62337662337662,0
